2022-01-14 11:01:20, 0, 88.10913017379684, 56, -0.025713085820898412, 45536.16903710938
2022-01-14 11:01:28, 5, -51.80951787033405, 56, -0.06142157459259033, 15141.023677734374
2022-01-14 11:01:55, 24, -130.52064532220965, 44, -0.019134658575057983, 16774.803295623777
2022-01-14 11:01:58, 26, -137.05778401372768, 47, -0.03227426906302571, 56597.59385449219
2022-01-14 11:02:02, 28, -102.59902725714099, 46, -0.024533551998436452, 141370.66667578125
2022-01-14 11:02:05, 30, -77.71591037613888, 58, -0.05579381952807308, 53023.31626171875
2022-01-14 11:02:49, 59, -161.48151105276685, 41, -0.055483781687915325, 56888.93180371093
2022-01-14 11:02:56, 63, -198.47045067364866, 46, -0.02425111073255539, 158137.53971875002
2022-01-14 11:03:35, 90, -252.16532018923309, 13, -0.02584485039114952, 612906.7274140624
2022-01-14 11:03:37, 91, -207.0286407940004, 13, -0.015172351777553559, 4835509.7075
2022-01-14 11:03:45, 96, -50.07064409505805, 11, -0.04336435219645501, 25131163.846499998
2022-01-14 11:06:52, 221, 826.3841411544182, 5, -0.027249072879552843, 82328095.9745
2022-01-14 11:17:06, 648, 2015.023277011753, 23, -0.044477396354079254, 159729972.562
2022-01-14 11:17:20, 658, 2547.3842611451105, 13, -0.01206865244358778, 195517999.69199997
2022-01-14 11:18:10, 692, 3237.8483323612845, 43, -0.050838056471198795, 112595235.90800002
2022-01-14 11:22:36, 866, 5040.885459893775, 25, -0.009578496515750885, 423634314.50799996
2022-01-14 11:23:07, 887, 5115.847086894647, 21, -0.039061067005619406, 391872833.77599996
2022-01-14 12:10:03, 2847, 5384.750202762556, 19, 0.00575565718114376, 942971578.696
2022-01-14 12:25:47, 3523, 3878.7992136853513, 29, 0.030565298974514016, 285241368.8
2022-01-14 13:23:21, 5976, 8928.903329632638, 23, 0.0014334497600793856, 1616471637.1360002
2022-01-14 17:20:52, 15721, 8215.199466401926, 17, 0.01808368644118309, 726052745.492
2022-01-14 19:04:16, 20140, 5116.767068598711, 27, -0.01080890252441168, 554157598.128
2022-01-14 20:21:57, 23436, 6722.031144230203, 11, 0.07151833053026348, 1775919391.5519998
