2021-12-12 14:30:02, 0, -10327.607416070327, 34, -0.017484528064727785, 2514.32422265625
2021-12-12 14:30:03, 1, -7252.372280066923, 42, -0.005295966625213623, 1958.764193359375
2021-12-12 14:30:07, 4, -5292.631543192642, 36, -0.005092426609247923, 939.15269921875
2021-12-12 14:30:09, 5, -4566.913750135057, 34, 0.000190567959100008, 645.9657464599609
2021-12-12 14:30:10, 6, -4013.435731188559, 38, -0.0006613302230834961, 362.38539453125
2021-12-12 14:30:11, 7, -3551.8274593827578, 39, -2.095842733979225e-05, 717.1402255859375
2021-12-12 14:30:13, 8, -3176.378775476083, 40, -0.0017774980068206788, 1034.6644814453125
2021-12-12 14:30:16, 10, -2626.6838189057344, 46, 0.00012520849704742432, 4973.347234375
2021-12-12 14:30:18, 12, -2205.9574673213397, 44, -0.0005648533701896667, 9524.589140625
2021-12-12 14:30:20, 13, -2003.2758689682923, 61, -0.0002898094058036804, 23375.847703125
2021-12-12 14:30:21, 14, -1809.67670556817, 58, 0.0002643846273422241, 72071.752
2021-12-12 14:30:27, 19, -1327.7960435185819, 58, 0.0005002863854169845, 50707.27115625
2021-12-12 14:30:44, 32, -823.7131540974117, 13, -0.0006515062220860272, 285734.89475
2021-12-12 14:30:48, 35, -353.9841247591258, 15, -3.214263916015625e-05, 9826229.96
2021-12-12 14:30:56, 41, 341.2120107903662, 9, 0.00017003683745861053, 6827325.44
