2021-12-03 12:28:16, 0, 317.3722708509305, 1, -7.748603820800781e-10, 9.206557160176343e+17
2021-12-03 12:28:17, 1, 4089.422611823075, 5, 5.424022674560547e-09, 2.0970819250315852e+16
2021-12-03 12:29:29, 117, 4254.289696501787, 5, -8.009374141693115e-11, 312140624444784.6
2021-12-03 12:29:29, 118, 4271.5533503655515, 3, -1.996755599975586e-09, 387395124507705.4
2021-12-03 12:29:30, 119, 4271.65324592801, 1, 8.493661880493164e-10, 527196337104486.4
2021-12-03 12:29:31, 120, 4584.554409255682, 5, -1.9371509552001954e-09, 297723170717171.7
2021-12-03 12:29:32, 121, 4601.452910248763, 3, 2.086162567138672e-09, 367570082945040.4
2021-12-03 12:29:33, 122, 4616.962340891543, 3, 3.6060810089111327e-09, 367144226468659.2
2021-12-03 12:29:36, 126, 4707.507837350221, 5, -7.450580596923829e-10, 323094982690865.1
2021-12-03 12:29:38, 129, 4744.660849758866, 5, -2.294778823852539e-09, 254681729472659.47
2021-12-03 12:29:40, 131, 4839.133157111556, 5, -1.5497207641601562e-09, 246837737016000.5
2021-12-03 12:29:40, 132, 4951.119754716001, 5, 1.1920928955078125e-10, 265304132649222.16
2021-12-03 12:29:43, 136, 4987.9163695520365, 3, 3.5762786865234374e-09, 279265668619042.8
2021-12-03 12:29:44, 137, 4990.365950276031, 1, -9.5367431640625e-10, 869342362751467.5
2021-12-03 12:29:45, 138, 4991.285311746818, 1, -4.172325134277344e-09, 344765088785235.94
2021-12-03 12:29:46, 139, 4997.190821299049, 3, 1.3709068298339844e-09, 299972394758438.94
2021-12-03 12:29:47, 140, 5003.264563489858, 3, -2.0563602447509767e-09, 265175385233162.25
2021-12-03 12:29:49, 143, 5004.156439409188, 1, -5.364418029785156e-10, 747375391160664.1
2021-12-03 12:29:51, 145, 5181.147635818447, 5, 2.384185791015625e-09, 247983218752487.44
2021-12-03 12:29:52, 146, 5182.487734363418, 1, 9.387731552124024e-10, 660378041146409.0
2021-12-03 12:29:53, 147, 5184.739790238682, 1, 1.0728836059570312e-09, 277289430014754.8
2021-12-03 12:29:54, 148, 5220.847103775828, 3, 1.9073486328125e-09, 248598572675629.06
2021-12-03 12:55:52, 2701, 5323.989618401294, 5, 3.069639205932617e-09, 2033691225227.264
2021-12-03 12:56:28, 2760, 5378.666441482376, 5, -1.0132789611816407e-09, 1041648710844.416
2021-12-03 12:58:54, 2999, 5569.808368728455, 5, -1.1920928955078125e-09, 500985357926.4
2021-12-03 12:58:56, 3002, 5590.970288202895, 5, 8.940696716308593e-10, 182360404918.272
2021-12-03 12:59:00, 3008, 5608.166394813615, 5, -1.1324882507324218e-09, 153828190322.688
2021-12-03 12:59:01, 3009, 5653.222745788504, 3, 4.712492227554321e-10, 130604468666.368
2021-12-03 12:59:02, 3010, 5654.50311959939, 1, -1.7881393432617187e-09, 479410641174.528
2021-12-03 12:59:03, 3012, 5657.332623316564, 1, 6.2510371208190916e-09, 951406753742.848
2021-12-03 13:14:15, 4514, 5661.50549771512, 5, 3.2633543014526367e-09, 782126671724.544
2021-12-03 13:14:16, 4515, 5664.325054520671, 1, 3.382563591003418e-09, 861773479542.784
2021-12-03 13:15:01, 4589, 5764.733862711878, 5, -3.337860107421875e-09, 145383303074021.38
2021-12-03 13:15:02, 4590, 6020.627465379684, 5, -3.4570693969726564e-09, 50799248807034.88
