2021-12-04 09:55:06, 0, 0.4406470650000001, 56, 6.556510925292968e-10, 1.068546830845241e+17
2021-12-04 09:55:14, 12, 0.4742891801999998, 56, -4.172325134277344e-10, 2439585334799892.5
2021-12-04 09:55:15, 14, 0.4966812125999999, 58, -2.384185791015625e-10, 1994452591001469.0
2021-12-04 09:55:57, 80, 0.8210573622000005, 58, 2.7641654014587402e-09, 276344558818689.03
2021-12-04 09:55:58, 81, 0.8259785766000003, 60, 2.2649765014648437e-09, 264748768681787.4
2021-12-04 09:56:01, 84, 0.8380510146000002, 58, 3.1962990760803222e-09, 271016246818897.9
2021-12-04 09:56:07, 94, 0.8393380632000002, 58, 4.172325134277344e-09, 217259866522124.28
2021-12-04 09:56:42, 148, 0.9237420108000003, 60, 2.0116567611694337e-09, 97105214498144.25
2021-12-04 09:58:30, 323, 0.9482993658000004, 60, 3.501772880554199e-09, 27545962067001.344
2021-12-04 09:59:21, 405, 0.9495517680000003, 56, -2.1457672119140623e-09, 39429215153553.41
2021-12-04 09:59:54, 458, 0.9646667964000003, 60, -1.6689300537109375e-09, 85603415593320.45
2021-12-04 10:00:37, 527, 0.9904823658000005, 62, -5.960464477539063e-11, 6696879609872.384
2021-12-04 10:12:42, 1723, 1.0950606198000008, 64, 1.0952353477478027e-09, 30050740537917.44
2021-12-04 10:15:19, 1982, 1.1054267676000007, 64, 2.8461217880249024e-09, 77807960327192.58
2021-12-04 10:15:43, 2021, 1.1266056594000011, 64, 2.0563602447509767e-09, 544318358552.576
2021-12-04 11:11:44, 6532, 1.2078807516, 62, 2.3618340492248535e-09, 12234701536231.424
2021-12-04 11:12:12, 6569, 1.2255261696000002, 64, 6.079673767089843e-09, 573367487823.872
2021-12-04 11:13:59, 6712, 1.2797313984000005, 66, -1.1101365089416503e-09, 2858191550939.136
2021-12-04 11:31:48, 8139, 1.3007482992000008, 66, 9.08970832824707e-10, 177432974458.88
2021-12-04 11:31:52, 8143, 1.3071131190000005, 66, 4.76837158203125e-10, 1631038300225.536
2021-12-04 11:33:24, 8266, 1.3179365208000002, 66, -2.9206275939941407e-09, 88729145704.448
2021-12-04 11:34:13, 8332, 1.4040287946000003, 68, -4.1127204895019535e-09, 548943331065.856
2021-12-04 11:50:51, 9661, 1.4091335910000002, 68, -1.817941665649414e-09, 2104352738115.584
2021-12-04 11:50:55, 9666, 1.4097978252000005, 68, -4.485249519348144e-09, 3910367888539.648
